person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,default_probability,risk_band
24,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8500,7.51,0,0.11,N,4,0.087490626,Low
22,78000,MORTGAGE,2.0,EDUCATION,B,1750,10.65,0,0.02,N,4,0.1332782,Low
22,72000,MORTGAGE,1.0,PERSONAL,C,8500,15.96,1,0.12,N,2,0.09540838,Low
22,32244,RENT,2.0,VENTURE,B,11100,12.21,1,0.34,N,3,0.9857005,High
25,45000,RENT,2.0,DEBTCONSOLIDATION,C,11100,13.11,0,0.25,N,2,0.08478971,Low
23,78000,MORTGAGE,4.0,PERSONAL,A,15000,8.49,0,0.19,N,2,0.1160227,Low
22,62500,RENT,0.0,PERSONAL,C,11100,10.99,0,0.18,Y,3,0.076556064,Low
23,78000,MORTGAGE,7.0,MEDICAL,B,25000,10.99,0,0.32,N,4,0.38071546,Medium
26,78000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,3000,11.49,0,0.04,N,2,0.2166854,Medium
26,78000,MORTGAGE,10.0,EDUCATION,A,8325,6.99,0,0.11,N,4,0.053643707,Low
23,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,6000,12.99,0,0.08,N,3,0.2282607,Medium
21,40000,OWN,5.0,MEDICAL,A,12000,8.9,0,0.3,N,2,0.0011486405,Low
22,26000,RENT,5.0,PERSONAL,D,11200,16.89,1,0.43,N,3,0.99419457,High
24,30852,RENT,4.0,MEDICAL,A,11200,5.79,1,0.36,N,4,0.9768545,High
23,78000,MORTGAGE,7.0,EDUCATION,C,4200,13.06,0,0.05,N,3,0.15220547,Low
24,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,10.37,0,0.26,N,2,0.15683964,Low
25,78000,MORTGAGE,9.0,EDUCATION,A,8000,5.79,0,0.1,N,2,0.039125197,Low
25,78000,MORTGAGE,2.0,VENTURE,B,6000,10.99,0,0.08,N,4,0.022162119,Low
22,40000,OWN,6.0,EDUCATION,D,5000,16.29,0,0.13,Y,4,0.0014547318,Low
23,78000,MORTGAGE,7.0,EDUCATION,A,4600,7.66,0,0.06,N,2,0.09975032,Low
24,40000,OWN,4.0,VENTURE,A,12000,6.03,0,0.3,N,4,0.00014782592,Low
24,78000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3600,5.42,0,0.05,N,4,0.035059653,Low
23,78000,MORTGAGE,7.0,EDUCATION,A,12400,7.29,0,0.16,N,3,0.057412818,Low
26,36000,RENT,4.0,MEDICAL,A,11200,10.99,1,0.31,N,3,0.97207546,High
26,78000,MORTGAGE,8.0,PERSONAL,C,12000,13.43,0,0.15,N,4,0.13453066,Low
25,30840,RENT,2.0,VENTURE,D,11200,17.27,1,0.36,N,4,0.99721104,High
22,40000,RENT,2.0,VENTURE,A,11200,7.88,0,0.28,N,2,0.008419492,Low
24,41600,RENT,2.0,MEDICAL,B,11200,10.62,0,0.27,N,3,0.06802086,Low
22,78000,MORTGAGE,3.0,EDUCATION,A,12000,6.54,0,0.15,N,3,0.03660157,Low
21,42000,RENT,5.0,VENTURE,D,11200,16.77,0,0.27,N,4,0.2445632,Medium
25,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.13,N,2,0.033503607,Low
23,78000,MORTGAGE,2.0,VENTURE,A,6000,6.91,0,0.08,N,4,0.009113633,Low
22,42000,RENT,6.0,EDUCATION,B,11200,10.99,0,0.27,N,4,0.082177736,Low
26,78000,MORTGAGE,4.0,PERSONAL,B,1750,10.36,0,0.02,N,2,0.14405215,Low
23,45000,RENT,2.0,PERSONAL,B,11200,10.59,0,0.25,N,2,0.060425553,Low
25,78000,MORTGAGE,0.0,VENTURE,A,14000,7.51,0,0.18,N,3,0.012637569,Low
23,72000,MORTGAGE,6.0,VENTURE,C,12000,13.61,1,0.17,Y,2,0.058806837,Low
24,45000,RENT,0.0,MEDICAL,C,11200,12.04,0,0.25,Y,3,0.07359986,Low
26,78000,OWN,2.0,VENTURE,C,2400,14.72,0,0.03,Y,3,0.002026631,Low
22,78000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15000,7.88,0,0.19,N,3,0.08867929,Low
23,78000,MORTGAGE,0.0,VENTURE,D,25000,15.58,0,0.32,Y,3,0.41627884,Medium
25,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,2400,11.86,0,0.03,N,4,0.1791432,Low
24,78000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,9800,10.99,0,0.13,N,3,0.15440108,Low
23,78000,MORTGAGE,7.0,EDUCATION,B,1000,9.88,0,0.01,N,3,0.117103904,Low
24,50000,RENT,0.0,VENTURE,C,11200,13.85,0,0.22,Y,3,0.057182446,Low
23,72000,MORTGAGE,5.0,EDUCATION,F,19000,10.99,1,0.26,Y,2,0.49043223,Medium
22,52000,RENT,4.0,MEDICAL,A,11200,6.62,0,0.22,N,4,0.045054596,Low
23,78000,MORTGAGE,7.0,EDUCATION,A,6150,7.88,0,0.08,N,2,0.084692925,Low
23,54000,RENT,4.0,EDUCATION,C,11200,13.99,0,0.21,Y,2,0.2271259,Medium
22,78000,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.23,N,3,0.12914737,Low
22,78000,MORTGAGE,6.0,MEDICAL,A,7750,7.51,0,0.1,N,4,0.0941393,Low
22,78000,MORTGAGE,6.0,EDUCATION,E,16000,16.45,0,0.21,Y,2,0.19888407,Low
22,78000,MORTGAGE,3.0,EDUCATION,E,16000,16.45,0,0.21,N,3,0.17761786,Low
24,78000,MORTGAGE,4.0,PERSONAL,A,14500,7.51,0,0.19,N,4,0.0940581,Low
23,60000,RENT,0.0,EDUCATION,C,11200,10.78,0,0.19,N,3,0.031969488,Low
24,78000,OWN,8.0,EDUCATION,B,25000,12.18,0,0.32,N,4,0.008703992,Low
24,61000,RENT,8.0,PERSONAL,B,11200,9.99,0,0.18,N,3,0.05670423,Low
22,61200,RENT,6.0,PERSONAL,A,11200,6.62,0,0.18,N,4,0.022626236,Low
22,78000,OWN,6.0,PERSONAL,A,4000,7.74,0,0.05,N,4,0.0030028608,Low
25,78000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,14200,11.48,0,0.18,N,3,0.18020809,Low
22,57800,RENT,6.0,DEBTCONSOLIDATION,C,11200,13.16,1,0.19,N,3,0.12818158,Low
24,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8000,13.22,0,0.1,N,2,0.20643081,Medium
23,78000,MORTGAGE,1.0,EDUCATION,B,16000,11.89,0,0.21,N,3,0.12901497,Low
22,78000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,9600,10.95,0,0.12,N,2,0.16553827,Low
25,61200,MORTGAGE,9.0,MEDICAL,D,20000,14.74,1,0.28,Y,2,0.9249938,High
25,68000,RENT,4.0,PERSONAL,B,11200,11.99,0,0.16,N,2,0.05921566,Low
22,69700,RENT,4.0,VENTURE,B,11200,10.99,0,0.16,N,2,0.006912412,Low
24,71000,RENT,8.0,VENTURE,B,11200,11.36,0,0.16,N,3,0.008782611,Low
24,61200,MORTGAGE,9.0,MEDICAL,B,13500,10.83,1,0.19,N,2,0.08600964,Low
22,78000,OTHER,4.0,PERSONAL,B,5600,10.99,0,0.07,N,2,0.1864693,Low
25,72000,RENT,8.0,PERSONAL,B,11200,10.36,0,0.16,N,2,0.048244108,Low
25,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,25000,9.64,0,0.32,N,4,0.292377,Medium
26,78402,RENT,3.0,VENTURE,B,11200,11.71,0,0.14,N,3,0.024050923,Low
25,80000,RENT,0.0,HOMEIMPROVEMENT,B,11200,10.99,0,0.14,N,3,0.040267244,Low
25,78200,MORTGAGE,9.0,MEDICAL,A,6000,6.54,0,0.08,N,3,0.069210514,Low
25,82000,RENT,9.0,PERSONAL,A,11200,5.42,0,0.14,N,4,0.013977532,Low
23,61455,MORTGAGE,0.0,MEDICAL,E,15000,16.82,1,0.21,N,3,0.93616444,High
24,86700,RENT,2.0,EDUCATION,A,11200,10.99,0,0.13,N,4,0.023846038,Low
24,78386,OWN,3.0,EDUCATION,A,4000,5.42,0,0.05,N,3,0.0010786251,Low
22,78400,MORTGAGE,2.0,VENTURE,D,5000,17.49,0,0.06,Y,3,0.38900015,Medium
24,78400,MORTGAGE,5.0,VENTURE,C,17400,13.48,0,0.22,N,2,0.12097436,Low
26,100016,RENT,10.0,EDUCATION,C,11200,13.98,0,0.11,Y,2,0.042150337,Low
22,78413,MORTGAGE,6.0,EDUCATION,B,17500,10.65,0,0.22,N,2,0.108657256,Low
26,78420,MORTGAGE,2.0,HOMEIMPROVEMENT,B,8000,11.49,0,0.1,N,4,0.18355949,Low
24,78500,MORTGAGE,8.0,VENTURE,A,6000,7.49,0,0.08,N,4,0.0113266,Low
23,78500,MORTGAGE,7.0,EDUCATION,A,7200,7.49,0,0.09,N,3,0.06996392,Low
25,72500,MORTGAGE,3.0,VENTURE,D,16000,15.28,1,0.22,Y,4,0.14404549,Low
23,78500,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4800,7.14,0,0.06,N,4,0.08476059,Low
24,110000,RENT,1.0,EDUCATION,A,11200,7.49,0,0.1,N,4,0.014527057,Low
25,78500,MORTGAGE,9.0,DEBTCONSOLIDATION,A,16000,7.88,0,0.2,N,2,0.088078715,Low
24,180000,RENT,3.0,PERSONAL,A,11200,5.79,0,0.06,N,4,0.0078499,Low
25,45000,RENT,2.0,DEBTCONSOLIDATION,A,11250,9.38,0,0.25,N,2,0.03956132,Low
25,75000,RENT,1.0,HOMEIMPROVEMENT,C,11250,10.99,0,0.15,N,3,0.05866311,Low
22,72644,MORTGAGE,3.0,PERSONAL,A,5900,7.49,1,0.08,N,3,0.027291428,Low
26,61754,MORTGAGE,7.0,MEDICAL,D,10000,14.83,1,0.14,N,4,0.8528771,High
21,35000,RENT,5.0,MEDICAL,C,11300,13.49,1,0.32,N,3,0.9695212,High
26,41892,RENT,8.0,EDUCATION,C,11300,13.22,0,0.27,N,4,0.11982962,Low
25,78720,MORTGAGE,6.0,MEDICAL,B,10000,9.62,0,0.13,N,2,0.13548158,Low
22,78792,MORTGAGE,4.0,EDUCATION,D,5500,14.61,0,0.07,N,4,0.32559696,Medium
23,78885,OWN,2.0,VENTURE,B,20000,12.42,0,0.25,N,3,0.0009394729,Low
26,78948,MORTGAGE,3.0,MEDICAL,B,17500,11.83,0,0.22,N,2,0.20095223,Medium
22,72955,MORTGAGE,6.0,PERSONAL,B,7500,10.99,1,0.1,N,2,0.06326924,Low
22,45000,RENT,6.0,EDUCATION,C,11300,13.48,0,0.25,Y,2,0.07964529,Low
22,78996,OWN,6.0,MEDICAL,B,10000,11.11,0,0.13,N,2,0.0027120293,Low
23,71000,RENT,7.0,MEDICAL,A,11300,7.49,0,0.16,N,2,0.027366549,Low
21,29000,RENT,5.0,DEBTCONSOLIDATION,B,11325,9.91,1,0.39,N,3,0.9949891,High
22,79000,MORTGAGE,6.0,MEDICAL,A,10375,6.62,0,0.13,N,4,0.04004106,Low
23,79000,MORTGAGE,7.0,EDUCATION,A,17825,6.62,0,0.23,N,2,0.04590637,Low
25,36000,RENT,7.0,MEDICAL,B,11325,12.69,1,0.31,N,4,0.9760385,High
24,79000,MORTGAGE,4.0,PERSONAL,A,8000,5.99,0,0.1,N,3,0.04046437,Low
25,30000,RENT,10.0,VENTURE,A,11400,7.51,1,0.38,N,4,0.97702205,High
26,41500,RENT,9.0,EDUCATION,A,11400,7.66,0,0.27,N,3,0.056591433,Low
24,43000,RENT,3.0,MEDICAL,A,11400,10.99,0,0.27,N,2,0.064616285,Low
25,79000,OWN,3.0,VENTURE,A,14000,6.92,0,0.18,N,2,0.0002483307,Low
22,79000,MORTGAGE,3.0,VENTURE,C,35000,13.8,0,0.44,Y,2,0.19738278,Low
22,50000,RENT,6.0,EDUCATION,D,11400,17.58,0,0.23,Y,4,0.12965433,Low
23,60000,RENT,4.0,PERSONAL,C,11400,15.23,0,0.19,Y,4,0.058118816,Low
25,79000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.13,N,2,0.03080536,Low
25,79000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,20000,6.91,0,0.25,N,3,0.0681636,Low
22,62050,MORTGAGE,1.0,MEDICAL,C,2000,13.35,1,0.03,Y,4,0.100891516,Low
24,65000,RENT,2.0,HOMEIMPROVEMENT,B,11400,11.89,0,0.18,N,3,0.0686141,Low
24,73000,RENT,1.0,DEBTCONSOLIDATION,D,11400,14.84,1,0.16,Y,4,0.9906136,High
25,79000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,9000,6.76,0,0.11,N,4,0.04497571,Low
25,62050,MORTGAGE,7.0,MEDICAL,B,18300,10.62,1,0.25,N,3,0.11549639,Low
22,79000,MORTGAGE,6.0,EDUCATION,B,10000,10.99,0,0.13,N,2,0.100093655,Low
23,79000,MORTGAGE,2.0,EDUCATION,A,3200,7.88,0,0.04,N,2,0.05610517,Low
23,107806,RENT,3.0,VENTURE,B,11425,10.37,0,0.11,N,3,0.003917934,Low
23,79000,MORTGAGE,7.0,EDUCATION,C,16000,12.73,0,0.2,Y,4,0.13897671,Low
22,79000,MORTGAGE,6.0,VENTURE,C,11000,13.11,0,0.14,Y,4,0.121349834,Low
26,79000,MORTGAGE,6.0,PERSONAL,C,14000,13.57,0,0.18,Y,3,0.123271905,Low
25,79000,OWN,9.0,VENTURE,B,14500,11.48,0,0.18,N,3,0.0005543771,Low
26,79000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,18500,10.99,0,0.23,Y,3,0.1824065,Low
25,79000,MORTGAGE,2.0,MEDICAL,C,15000,13.79,0,0.19,N,2,0.20677164,Medium
25,79000,MORTGAGE,9.0,PERSONAL,B,7500,10.01,0,0.09,N,3,0.12858376,Low
23,79100,MORTGAGE,4.0,VENTURE,A,3300,5.42,0,0.04,N,3,0.0039044581,Low
24,24000,RENT,0.0,EDUCATION,A,11500,7.51,1,0.48,N,3,0.9925142,High
26,79200,MORTGAGE,8.0,MEDICAL,A,6075,6.03,0,0.08,N,2,0.04363332,Low
24,79200,OWN,8.0,VENTURE,A,3800,6.62,0,0.05,N,4,0.00027309658,Low
23,79200,MORTGAGE,7.0,EDUCATION,A,5000,5.42,0,0.06,N,3,0.028650459,Low
23,79200,MORTGAGE,6.0,EDUCATION,A,8000,7.88,0,0.1,N,4,0.054016598,Low
22,79200,MORTGAGE,6.0,VENTURE,B,4750,10.25,0,0.06,N,3,0.013360408,Low
26,79380,MORTGAGE,5.0,EDUCATION,C,10000,12.23,0,0.13,Y,3,0.12734213,Low
24,79400,MORTGAGE,8.0,HOMEIMPROVEMENT,B,12000,9.88,0,0.15,N,4,0.106682226,Low
25,62393,OTHER,0.0,MEDICAL,D,20000,15.05,1,0.27,Y,3,0.9612392,High
26,79500,MORTGAGE,1.0,EDUCATION,B,6000,11.36,0,0.08,N,2,0.1183453,Low
26,79560,MORTGAGE,10.0,DEBTCONSOLIDATION,B,8000,12.53,0,0.1,N,4,0.16734947,Low
26,34100,RENT,0.0,DEBTCONSOLIDATION,A,11500,6.62,1,0.34,N,3,0.98789203,High
22,79618,MORTGAGE,6.0,EDUCATION,A,7000,7.74,0,0.09,N,3,0.058862258,Low
21,34500,RENT,2.0,HOMEIMPROVEMENT,D,11500,15.31,1,0.33,N,2,0.999814,High
24,79632,MORTGAGE,8.0,EDUCATION,C,7200,14.17,0,0.09,Y,3,0.16015187,Low
26,79700,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7200,9.99,0,0.09,N,3,0.13321638,Low
25,79700,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,10.99,0,0.13,N,4,0.08455535,Low
24,79768,OWN,2.0,EDUCATION,C,12000,13.49,0,0.15,Y,4,0.0011282912,Low
23,40000,OWN,7.0,EDUCATION,A,13000,7.29,0,0.33,N,4,0.0011671091,Low
25,79992,MORTGAGE,9.0,EDUCATION,A,10000,6.03,0,0.13,N,2,0.042251054,Low
23,79992,MORTGAGE,7.0,DEBTCONSOLIDATION,B,6000,10.99,0,0.08,N,3,0.18185028,Low
23,34000,RENT,0.0,DEBTCONSOLIDATION,B,11500,11.49,1,0.34,N,2,0.9870335,High
23,79996,MORTGAGE,2.0,EDUCATION,E,24000,16.32,0,0.3,Y,3,0.30567455,Medium
23,40000,OWN,6.0,EDUCATION,A,3000,7.66,0,0.07,N,3,0.0008528632,Low
26,74000,MORTGAGE,8.0,EDUCATION,B,15000,9.91,1,0.2,N,3,0.11660688,Low
26,41784,RENT,0.0,EDUCATION,B,11500,10.95,0,0.28,N,4,0.063301,Low
26,80000,MORTGAGE,5.0,VENTURE,D,12000,16.29,0,0.15,N,2,0.07323497,Low
24,42000,RENT,8.0,DEBTCONSOLIDATION,A,11500,7.88,0,0.27,N,2,0.063814,Low
25,80000,MORTGAGE,9.0,VENTURE,E,4000,19.03,0,0.05,Y,3,0.08577062,Low
25,80000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000,7.9,0,0.07,N,3,0.02278016,Low
25,42000,RENT,9.0,VENTURE,C,11500,13.79,0,0.27,Y,3,0.094808884,Low
24,80000,MORTGAGE,9.0,MEDICAL,A,10000,10.99,0,0.13,N,2,0.026234576,Low
26,45760,RENT,8.0,DEBTCONSOLIDATION,C,11500,11.78,0,0.25,N,4,0.08728655,Low
25,45996,RENT,3.0,VENTURE,C,11500,12.53,0,0.25,N,4,0.08348659,Low
23,80000,MORTGAGE,7.0,EDUCATION,B,15000,12.42,0,0.19,N,2,0.036392547,Low
26,62900,MORTGAGE,4.0,MEDICAL,A,11000,7.9,1,0.15,N,3,0.042962607,Low
26,57000,RENT,0.0,HOMEIMPROVEMENT,A,11500,7.51,0,0.2,N,3,0.08960641,Low
25,80000,MORTGAGE,4.0,MEDICAL,C,25000,13.49,0,0.31,N,2,0.33580947,Medium
22,40000,OWN,4.0,EDUCATION,A,8000,5.79,0,0.2,N,2,0.00041106303,Low
24,62500,RENT,5.0,EDUCATION,A,11500,5.79,0,0.18,N,3,0.014719345,Low
23,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,24000,11.71,0,0.3,N,3,0.07595165,Low
24,80000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,18000,7.9,0,0.23,N,2,0.026365394,Low
24,63000,RENT,3.0,VENTURE,C,11500,14.79,0,0.18,N,2,0.10604811,Low
24,68298,RENT,3.0,VENTURE,A,11500,10.99,0,0.17,N,2,0.007736091,Low
23,70000,RENT,2.0,VENTURE,B,11500,11.86,0,0.16,N,3,0.009213156,Low
24,80000,MORTGAGE,8.0,PERSONAL,B,8000,10.99,0,0.1,N,4,0.04109335,Low
24,80000,MORTGAGE,8.0,EDUCATION,A,10000,8.9,0,0.13,N,4,0.017184842,Low
24,74000,RENT,3.0,EDUCATION,B,11500,10.74,0,0.16,N,3,0.08376604,Low
25,80000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4000,6.62,0,0.05,N,2,0.021428695,Low
24,80000,MORTGAGE,7.0,VENTURE,A,12000,6.62,0,0.15,N,2,0.0015422954,Low
26,79000,RENT,7.0,HOMEIMPROVEMENT,B,11500,11.99,0,0.15,N,3,0.1505443,Low
25,74000,MORTGAGE,9.0,EDUCATION,A,18000,7.9,1,0.24,N,2,0.09651211,Low
24,125000,RENT,4.0,VENTURE,B,11500,10.38,0,0.09,N,2,0.005458154,Low
24,41000,RENT,4.0,MEDICAL,C,11525,12.99,0,0.28,Y,3,0.117826134,Low
25,77954,RENT,9.0,DEBTCONSOLIDATION,D,11550,16.77,1,0.15,N,2,0.949706,High
22,40000,RENT,0.0,PERSONAL,A,11575,10.99,0,0.29,N,3,0.04355593,Low
25,80000,OWN,9.0,VENTURE,C,12800,10.99,0,0.16,N,3,0.0009540497,Low
22,80000,MORTGAGE,5.0,MEDICAL,B,9500,11.71,0,0.12,N,2,0.049303845,Low
26,70000,RENT,0.0,DEBTCONSOLIDATION,A,11600,6.99,0,0.17,N,3,0.014299029,Low
26,80000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4200,14.27,0,0.05,N,4,0.04962021,Low
26,71000,RENT,0.0,MEDICAL,B,11600,10.99,0,0.16,N,2,0.05733352,Low
23,40000,RENT,7.0,EDUCATION,B,11650,11.99,0,0.29,N,4,0.06554687,Low
22,80000,MORTGAGE,6.0,VENTURE,B,16000,12.42,0,0.2,N,4,0.00573323,Low
23,57996,RENT,1.0,MEDICAL,C,11650,13.47,0,0.2,N,2,0.12720868,Low
26,30000,RENT,6.0,MEDICAL,B,11700,11.71,1,0.39,N,2,0.9894276,High
24,80000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7000,14.65,0,0.09,N,4,0.052653573,Low
25,80000,MORTGAGE,9.0,VENTURE,A,6000,6.03,0,0.07,N,4,0.0017447096,Low
25,80000,MORTGAGE,2.0,PERSONAL,C,4900,15.27,0,0.06,N,4,0.05069452,Low
26,80000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,7000,6.03,0,0.09,N,4,0.015568731,Low
22,74000,MORTGAGE,6.0,EDUCATION,A,4000,7.51,1,0.05,N,3,0.074722946,Low
25,80000,MORTGAGE,5.0,PERSONAL,A,18200,7.9,0,0.23,N,2,0.022129524,Low
22,66000,RENT,6.0,DEBTCONSOLIDATION,E,11750,17.14,1,0.18,N,2,0.9683327,High
25,80000,MORTGAGE,2.0,MEDICAL,A,5000,7.51,0,0.06,N,3,0.025282446,Low
22,44400,RENT,1.0,PERSONAL,C,11775,13.49,0,0.27,Y,4,0.14720368,Low
22,35000,RENT,4.0,VENTURE,B,11800,10.95,1,0.34,N,2,0.9697417,High
25,80000,MORTGAGE,6.0,VENTURE,B,10000,10.99,0,0.13,N,4,0.0042535486,Low
24,40000,RENT,3.0,VENTURE,A,11800,6.92,0,0.29,N,4,0.0053479695,Low
25,80000,MORTGAGE,6.0,MEDICAL,A,3000,6.03,0,0.04,N,2,0.013300652,Low
23,42000,RENT,6.0,EDUCATION,B,11800,12.69,0,0.28,N,2,0.10267279,Low
26,76000,RENT,5.0,DEBTCONSOLIDATION,C,11800,13.11,0,0.16,Y,3,0.10158899,Low
22,94000,RENT,5.0,VENTURE,C,11800,13.99,0,0.13,N,4,0.037484184,Low
23,80000,MORTGAGE,7.0,EDUCATION,D,7000,16.29,0,0.09,Y,3,0.09116501,Low
22,42500,RENT,7.0,MEDICAL,D,11850,14.11,1,0.28,Y,2,0.8423079,High
25,50000,RENT,6.0,PERSONAL,B,11875,10.65,0,0.24,N,2,0.035262942,Low
23,35000,RENT,2.0,DEBTCONSOLIDATION,A,11900,7.66,1,0.34,N,3,0.9803361,High
25,80000,MORTGAGE,4.0,PERSONAL,A,11000,6.62,0,0.14,N,3,0.010170003,Low
21,50000,RENT,5.0,DEBTCONSOLIDATION,A,11975,10.99,0,0.24,N,3,0.030432213,Low
23,80000,MORTGAGE,7.0,VENTURE,B,22000,10.65,0,0.28,N,2,0.007011968,Low
23,80000,MORTGAGE,5.0,VENTURE,A,2000,7.9,0,0.03,N,4,0.002909531,Low
24,80000,MORTGAGE,4.0,PERSONAL,C,2000,15.27,0,0.03,Y,3,0.049440864,Low
25,20000,RENT,1.0,VENTURE,A,12000,8.07,1,0.6,N,4,0.9873476,High
22,80000,MORTGAGE,6.0,EDUCATION,B,35000,10.99,0,0.44,N,2,0.06441991,Low
25,80000,MORTGAGE,5.0,VENTURE,A,12000,5.99,0,0.15,N,2,0.0013827349,Low
24,80000,OWN,5.0,EDUCATION,C,2200,13.49,0,0.03,N,4,0.00057463197,Low
23,74000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25975,10.99,1,0.35,N,2,0.7458712,High
22,24000,RENT,0.0,PERSONAL,C,12000,14.79,1,0.5,N,2,0.994831,High
24,24000,RENT,3.0,PERSONAL,B,12000,10.36,1,0.5,N,4,0.9916837,High
25,24000,RENT,1.0,DEBTCONSOLIDATION,D,12000,12.17,1,0.5,Y,4,0.99944085,High
24,80000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000,6.99,0,0.06,N,4,0.019817028,Low
22,24996,RENT,4.0,PERSONAL,B,12000,9.63,1,0.48,N,3,0.9934477,High
23,80000,MORTGAGE,7.0,EDUCATION,B,10000,10.99,0,0.13,N,2,0.029464506,Low
24,26000,RENT,5.0,MEDICAL,A,12000,7.9,1,0.46,N,2,0.9927169,High
25,26000,RENT,5.0,MEDICAL,B,12000,11.99,1,0.46,N,3,0.99419457,High
25,80000,MORTGAGE,9.0,VENTURE,D,14000,15.62,0,0.17,Y,4,0.08283173,Low
24,26000,RENT,5.0,VENTURE,C,12000,14.26,1,0.46,N,3,0.9936673,High
24,80000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5550,8.49,0,0.07,N,2,0.027964864,Low
21,80000,MORTGAGE,5.0,EDUCATION,A,12000,5.99,0,0.15,N,2,0.007406361,Low
24,80000,MORTGAGE,2.0,MEDICAL,B,2500,11.49,0,0.03,N,2,0.049753368,Low
23,28000,RENT,2.0,EDUCATION,C,12000,14.27,1,0.43,Y,4,0.99423593,High
24,80000,MORTGAGE,4.0,VENTURE,A,3000,6.99,0,0.04,N,2,0.0016682595,Low
22,80000,MORTGAGE,6.0,EDUCATION,B,16000,11.99,0,0.2,N,3,0.03069543,Low
24,29000,RENT,0.0,MEDICAL,D,12000,15.05,1,0.41,Y,2,0.99932575,High
23,80000,MORTGAGE,6.0,EDUCATION,A,9000,7.49,0,0.11,N,4,0.013998005,Low
23,80000,MORTGAGE,4.0,MEDICAL,B,8000,10.99,0,0.1,N,3,0.04882567,Low
24,29435,RENT,8.0,VENTURE,A,12000,7.66,1,0.41,N,3,0.9897098,High
26,80000,MORTGAGE,5.0,MEDICAL,A,5000,10.99,0,0.06,N,3,0.029620258,Low
25,80000,MORTGAGE,0.0,MEDICAL,B,15500,10.99,0,0.19,N,3,0.052559074,Low
22,30000,RENT,1.0,EDUCATION,B,12000,10.99,1,0.4,N,3,0.98681843,High
24,80000,MORTGAGE,8.0,VENTURE,D,5000,15.62,0,0.06,Y,2,0.108876854,Low
21,30000,RENT,5.0,VENTURE,A,12000,5.79,1,0.4,N,3,0.97738546,High
24,30000,RENT,0.0,EDUCATION,A,12000,6.91,1,0.4,N,3,0.9883493,High
23,80000,MORTGAGE,4.0,PERSONAL,A,3000,5.99,0,0.04,N,3,0.0154297305,Low
25,80000,OWN,9.0,PERSONAL,B,2700,10.59,0,0.03,N,4,0.0011032684,Low
24,80000,OWN,8.0,VENTURE,A,12000,7.49,0,0.15,N,3,9.570916e-05,Low
23,80000,MORTGAGE,7.0,VENTURE,C,4000,15.23,0,0.05,N,3,0.037353333,Low
22,30000,RENT,2.0,EDUCATION,C,12000,13.72,1,0.4,N,2,0.98794067,High
23,80000,MORTGAGE,3.0,VENTURE,A,5500,5.42,0,0.07,N,2,0.0009218292,Low
22,30000,RENT,2.0,VENTURE,D,12000,14.46,1,0.4,N,2,0.9975134,High
24,80000,MORTGAGE,8.0,VENTURE,C,12000,13.99,0,0.15,Y,3,0.043514166,Low
22,30000,RENT,4.0,EDUCATION,B,12000,10.62,1,0.4,N,3,0.9876522,High
24,80000,MORTGAGE,8.0,MEDICAL,A,9000,10.99,0,0.11,N,4,0.027774977,Low
23,80000,OWN,7.0,VENTURE,A,4000,5.99,0,0.05,N,4,0.00012202195,Low
24,30000,RENT,0.0,PERSONAL,B,12000,11.48,1,0.4,N,3,0.9901426,High
25,30000,RENT,0.0,VENTURE,B,12000,11.48,1,0.4,N,4,0.98613364,High
